Order_ID,User_ID,Restaurant_ID,Driver_ID,Item_Name,Quantity,Total_Price,Order_Time,Delivery_Time,Delivery_Duration_Minutes,City,Payment_Method,Order_Status,Driver_Vehicle,Restaurant_Lat,Restaurant_Lon,Customer_Lat,Customer_Lon,Driver_Lat,Driver_Lon,Delivery_Distance_km,Traffic_Level,Driver_Availability,Hour,Revenue,Day,Month
2014,U2492,507,300,Salad,2,234.36,2025-06-08 23:38:00,,35.0,Zagazig,Wallet,Cancelled,Motorbike,30.573269814844707,31.49491557457404,30.60484741710993,31.51392919619722,30.594762655338805,31.506978457158787,3.9472757801692495,Low,Online,23,468.72,Sunday,June
2015,U9340,640,432,Koshary,4,475.48,2025-06-14 17:52:00,,49.0,Assiut,Cash,Delivered,Bicycle,27.18219682729101,31.164070508060643,27.193875175293144,31.20331499590171,27.18901273340593,31.167376464469456,4.098362743232004,High,Online,17,1901.92,Saturday,June
2016,U4962,563,146,Pizza,3,331.5,2025-06-13 07:05:00,,25.0,Giza,Credit Card,In Transit,Bicycle,30.00954382410403,31.20152916527185,29.994529204760035,31.21378648219008,30.00901510309323,31.21150770822876,2.0417853878098216,High,Online,7,994.5,Friday,June
2017,U6135,6,100,Pasta,2,160.46,2025-06-11 01:23:00,,44.0,Cairo,Cash,Delivered,Motorbike,30.038293733050352,31.237512135840905,30.03597509328082,31.221784225896485,30.059831557379265,31.23556619953823,1.538583092595445,Low,Online,1,320.92,Wednesday,June
2018,U7877,107,170,Burger,3,138.84,2025-06-04 11:32:00,,44.0,Cairo,Wallet,Delivered,Car,30.06039333382749,31.21647137523765,30.03539976481868,31.23270237514481,30.03299863521108,31.231978628326065,3.1822226278349293,Medium,Online,11,416.52,Wednesday,June
2019,U6912,313,469,Sushi,2,185.16,2025-06-06 11:37:00,,36.0,Alexandria,Credit Card,Delivered,Bicycle,31.18097293587102,29.91997327292038,31.19686212749676,29.902031566157547,31.20729312260232,29.917339476873128,2.455203951991433,Medium,Online,11,370.32,Friday,June
2020,U8893,649,245,Shawarma,1,41.93,2025-06-02 06:38:00,,30.0,Tanta,Cash,Delivered,Bicycle,30.793051587447025,31.01019075426556,30.77458260564003,31.00821093926836,30.77937640425898,30.97953317999554,2.056328449907862,Low,Online,6,41.93,Monday,June
2021,U9064,17,471,Koshary,1,97.67,2025-06-05 12:49:00,,27.0,Mansoura,Wallet,Delivered,Car,31.05643577736854,31.36734213266655,31.054964906635742,31.371819148468465,31.050474693552,31.37978072655452,0.4573847021992206,Medium,Online,12,97.67,Thursday,June
2022,U3685,304,2,Sandwich,1,79.43,2025-06-14 16:42:00,,39.0,Mansoura,Wallet,Delivered,Motorbike,31.040306727338475,31.39995605572996,31.025911310030427,31.39905044207821,31.025581492679088,31.381047551174063,1.598360552776807,High,Online,16,79.43,Saturday,June
2023,U9377,910,316,Fried Chicken,5,443.7,2025-06-12 16:33:00,,42.0,Alexandria,Cash,Delivered,Bicycle,31.21757289848132,29.91529959133444,31.195527496907868,29.899091316381394,31.18714396032487,29.90970790925108,2.89139051603684,High,Online,16,2218.5,Thursday,June
2024,U8854,281,183,Sushi,2,214.7,2025-06-12 04:51:00,,34.0,Cairo,Credit Card,Cancelled,Car,30.02649031517144,31.233233031049423,30.04601077424596,31.228313052184717,30.06053657588529,31.223742648142423,2.215323941969196,Low,Online,4,429.4,Thursday,June
2025,U8911,866,11,Pizza,4,141.48,2025-06-07 07:47:00,,36.0,Alexandria,Cash,In Transit,Motorbike,31.19685173276297,29.919291842419707,31.1896461962409,29.920799416938,31.192615172010623,29.93830796293852,0.8117169170501478,High,Online,7,565.92,Saturday,June
2026,U2021,292,262,Sushi,2,114.74,2025-06-05 23:28:00,,31.0,Mansoura,Wallet,Delivered,Bicycle,31.02830631163848,31.377226681799776,31.03359688549255,31.36766579591082,31.04713166471026,31.368010473582935,1.0850263577164914,Low,Online,23,229.48,Thursday,June
2027,U2671,777,366,Pasta,2,246.38,2025-06-14 20:35:00,,30.0,Cairo,Wallet,Delivered,Car,30.053632838599228,31.241795096791808,30.05527469157315,31.25290956258495,30.029289041407694,31.23509179154783,1.0871509137066624,Low,Online,20,492.76,Saturday,June
2028,U9600,240,483,Koshary,3,301.26,2025-06-15 15:41:00,,26.0,Alexandria,Wallet,Delivered,Car,31.21935188361989,29.905816806602616,31.190667672059323,29.913191081667662,31.201468064736947,29.906219477911733,3.2570251459476043,Medium,Online,15,903.78,Sunday,June
2029,U9751,55,22,Salad,5,248.95,2025-06-05 13:31:00,,51.0,Alexandria,Wallet,Delivered,Motorbike,31.19036120249777,29.935516262485148,31.20773273941481,29.91332889093026,31.18396600679381,29.92370204411519,2.86024929401317,Medium,Online,13,1244.75,Thursday,June
2030,U2545,271,296,Pasta,2,66.7,2025-06-05 06:45:00,,25.0,Assiut,Credit Card,Delivered,Bicycle,27.18706698405897,31.19843272370636,27.19056568902089,31.179579848005226,27.185869235175588,31.1905499042078,1.9079072675069009,Low,Online,6,133.4,Thursday,June
2031,U8500,706,9,Salad,3,411.93,2025-06-10 05:30:00,,51.0,Alexandria,Credit Card,Delivered,Car,31.188023905310388,29.924490795907257,31.182087738408743,29.90937149925502,31.189785302486836,29.927182440486988,1.584335366541165,Low,Online,5,1235.79,Tuesday,June
2032,U7761,317,3,Pasta,4,484.24,2025-06-07 03:50:00,,43.0,Zagazig,Cash,Delivered,Bicycle,30.590313210182867,31.513574275158675,30.5863058064,31.515003798251108,30.60072004622301,31.51229418649593,0.4649462346788772,Low,Online,3,1936.96,Saturday,June
2033,U9044,416,352,Pizza,5,195.65,2025-06-09 05:04:00,,41.0,Tanta,Cash,Delivered,Car,30.785057299467532,31.0065411459809,30.76859329591165,30.995879693162102,30.771747580941945,30.99649774589024,2.0912366495098227,Low,Online,5,978.25,Monday,June
2034,U1992,839,317,Koshary,4,509.8,2025-06-03 02:22:00,,34.0,Zagazig,Wallet,Delivered,Car,30.606580213185264,31.5009752145537,30.606975891384263,31.51485441558263,30.571061575372717,31.518019340687605,1.3316534240461757,Low,Offline,2,2039.2,Tuesday,June
2035,U2491,204,452,Pizza,5,612.5,2025-06-05 00:43:00,,42.0,Giza,Wallet,Delivered,Bicycle,30.01744109090786,31.19512356725509,30.000056401053406,31.205140704722087,30.02220107498425,31.19191736755659,2.155887377440449,Low,Online,0,3062.5,Thursday,June
2036,U2153,691,136,Pizza,1,68.12,2025-06-10 14:28:00,,41.0,Zagazig,Cash,Cancelled,Motorbike,30.581680254883477,31.494969070094424,30.597363403524337,31.492317541230605,30.57231201909404,31.4932883473682,1.7571722810335937,Medium,Online,14,68.12,Tuesday,June
2037,U8435,351,251,Sushi,4,544.68,2025-06-05 00:10:00,,31.0,Assiut,Credit Card,Delivered,Motorbike,27.16546383139552,31.199079154183583,27.19008567013385,31.199426522618445,27.187701760406984,31.19866240163842,2.728472587154676,Low,Online,0,2178.72,Thursday,June
2038,U3732,779,450,Shawarma,4,291.0,2025-06-16 01:25:00,,29.0,Giza,Wallet,Delivered,Car,29.9991498731494,31.215534482008074,30.007900688585472,31.203001990776173,30.019095493159178,31.19862222280832,1.5501904425200503,Low,Offline,1,1164.0,Monday,June
2039,U1567,227,443,Sandwich,5,625.7,2025-06-15 13:53:00,,28.0,Assiut,Cash,Delivered,Car,27.16991267719805,31.198311527768663,27.1895009991652,31.19649078162296,27.192442602054285,31.176622489991672,2.1779969937375148,Medium,Offline,13,3128.5,Sunday,June
2040,U1055,386,14,Burger,4,213.8,2025-06-08 03:54:00,,29.0,Mansoura,Credit Card,Delivered,Motorbike,31.02793866645361,31.39661413203573,31.03081750435639,31.38165812647457,31.057898076919475,31.38632440754349,1.4631613921767,Low,Online,3,855.2,Sunday,June
2041,U6026,843,448,Salad,2,277.26,2025-06-16 01:33:00,,22.0,Assiut,Wallet,Delivered,Bicycle,27.194924642313648,31.18479063614172,27.16517224781512,31.165707925059547,27.167856257808086,31.19455001022647,3.800601470077618,Low,Offline,1,554.52,Monday,June
2042,U7385,311,211,Sandwich,1,100.25,2025-06-12 08:51:00,,38.0,Zagazig,Credit Card,In Transit,Bicycle,30.5901489115313,31.499461101433347,30.605356323812803,31.51673381963118,30.581801478220463,31.50870850505931,2.363549934739406,High,Online,8,100.25,Thursday,June
2043,U6748,330,30,Sushi,2,191.56,2025-06-08 17:59:00,,33.0,Mansoura,Credit Card,Delivered,Bicycle,31.038835636454976,31.37867216074834,31.043144639516857,31.36463478297429,31.027783463370533,31.38446763796516,1.4226680805101897,High,Online,17,383.12,Sunday,June
2044,U9314,468,418,Pizza,2,71.84,2025-06-14 05:35:00,,36.0,Cairo,Wallet,Cancelled,Car,30.02899075487477,31.23346086903451,30.029013622504625,31.252082800850264,30.03889282573089,31.249653797618368,1.7962400344677103,Low,Offline,5,143.68,Saturday,June
2045,U1294,716,5,Sandwich,1,70.41,2025-06-06 16:08:00,,49.0,Giza,Credit Card,Delivered,Bicycle,30.02750558773398,31.22674774379077,30.001277666570964,31.22627333468469,29.99349723004988,31.20577721033446,2.9077956860469376,High,Online,16,70.41,Friday,June
2046,U9735,962,222,Salad,3,142.29,2025-06-14 05:59:00,,40.0,Alexandria,Wallet,Delivered,Car,31.209012572128337,29.9047122347892,31.18525343969792,29.926885151962416,31.199592260333024,29.911523166051293,3.3771313525292785,Low,Offline,5,426.87,Saturday,June
2047,U6404,19,304,Fried Chicken,3,307.08,2025-06-02 06:35:00,,36.0,Alexandria,Wallet,Cancelled,Motorbike,31.182806734476,29.90477168155361,31.18197880518893,29.928651587517685,31.2097298441981,29.91342301471277,2.278130588248266,Low,Online,6,921.24,Monday,June
2048,U7792,970,30,Shawarma,3,427.89,2025-06-03 19:24:00,,39.0,Giza,Cash,Delivered,Motorbike,30.02141340388919,31.2043892664069,30.0251346409374,31.21761108603163,29.99468623339041,31.19229702053359,1.3404763121136982,High,Online,19,1283.67,Tuesday,June
2049,U9215,600,308,Koshary,5,572.4499999999999,2025-06-01 20:11:00,,57.0,Assiut,Cash,Delivered,Car,27.182641528693708,31.19577521741831,27.162629866426546,31.18067244427585,27.175059405012405,31.175185187331326,2.675282009059188,Low,Online,20,2862.2499999999995,Sunday,June
2050,U1544,854,331,Pasta,1,141.51,2025-06-03 18:16:00,,36.0,Giza,Credit Card,Delivered,Bicycle,29.996369013829877,31.22298928113791,30.02136917346237,31.21123293575032,30.00809537959028,31.226977101418317,2.994453282923573,High,Online,18,141.51,Tuesday,June
2051,U1153,15,285,Shawarma,5,281.35,2025-06-14 18:50:00,,51.0,Giza,Credit Card,Delivered,Bicycle,30.011432025661147,31.221919122778136,30.02345099128167,31.21906941230236,29.998129693359964,31.19149994681255,1.3604016310838418,High,Offline,18,1406.75,Saturday,June
2052,U1964,303,317,Koshary,4,338.12,2025-06-12 11:42:00,,38.0,Giza,Cash,Cancelled,Bicycle,30.012487851485204,31.2121804542668,30.00148194239551,31.212367900543207,30.012037593924557,31.217382237369787,1.2201672290727357,Medium,Online,11,1352.48,Thursday,June
2053,U1350,415,440,Salad,5,269.8,2025-06-14 05:05:00,,43.0,Tanta,Cash,Delivered,Motorbike,30.77313098160653,31.012508565364257,30.79548769854745,31.01460874041216,30.789789457211757,31.0030017894047,2.4867332251030527,Low,Online,5,1349.0,Saturday,June
2054,U7951,723,30,Shawarma,5,339.25,2025-06-06 11:03:00,,50.0,Alexandria,Wallet,In Transit,Bicycle,31.21792792588001,29.90641129524816,31.207092820066823,29.93418666101832,31.19482285933301,29.936350311923334,2.9066371377830094,Medium,Online,11,1696.25,Friday,June
2055,U5831,31,272,Koshary,2,139.22,2025-06-05 21:31:00,,34.0,Assiut,Wallet,Delivered,Motorbike,27.194899014859228,31.187645966335005,27.19644403635793,31.18076184572988,27.16429138658828,31.175867570396942,0.7032523935215228,Low,Offline,21,278.44,Thursday,June
2056,U9781,881,361,Pizza,2,216.66,2025-06-06 17:03:00,,33.0,Giza,Wallet,Cancelled,Motorbike,30.019860893493167,31.2020419452285,29.999032694131927,31.195161924711485,30.01754046665024,31.197811259266977,2.402377672699658,High,Online,17,433.32,Friday,June
2057,U8818,425,421,Pasta,5,357.29999999999995,2025-06-14 15:40:00,,38.0,Zagazig,Cash,Delivered,Bicycle,30.586191822440025,31.492923920642365,30.597311059518237,31.51016371927459,30.58963947602786,31.510194618600483,2.062389489436682,Medium,Online,15,1786.4999999999998,Saturday,June
2058,U6489,506,4,Pizza,4,314.68,2025-06-11 05:16:00,,50.0,Tanta,Wallet,Delivered,Car,30.78297062166338,30.982185725442037,30.77943569182121,30.984119165979,30.795452288918444,31.00245253100527,0.4334042549488643,Low,Online,5,1258.72,Wednesday,June
2059,U4374,528,303,Sandwich,3,269.19,2025-06-15 10:44:00,,39.0,Mansoura,Cash,Delivered,Car,31.04393893868604,31.37609193629948,31.01859667260144,31.367475430157363,31.04020364458663,31.399764603875507,2.927651201827388,Medium,Offline,10,807.5699999999999,Sunday,June
2060,U7837,867,80,Sandwich,2,201.1,2025-06-10 08:29:00,,24.0,Tanta,Cash,Delivered,Bicycle,30.78831727477628,30.979596029410008,30.779911855550324,30.99851192158976,30.7749075268007,31.01556969670938,2.036339697430167,High,Online,8,402.2,Tuesday,June
2061,U5938,107,363,Koshary,4,517.52,2025-06-04 13:17:00,,27.0,Mansoura,Wallet,Delivered,Car,31.02039092423528,31.37559493226257,31.03241985341791,31.36830458736665,31.02979678411537,31.380215982961204,1.5043676703832918,Medium,Online,13,2070.08,Wednesday,June
2062,U8072,106,422,Pizza,3,203.76,2025-06-14 19:29:00,,37.0,Mansoura,Cash,Delivered,Bicycle,31.038400105950814,31.380492678142645,31.040151945230004,31.370683008546244,31.03177283698361,31.3615643054727,0.9564103548953838,High,Online,19,611.28,Saturday,June
2063,U9731,119,378,Sushi,5,613.15,2025-06-09 00:06:00,,32.0,Assiut,Wallet,Delivered,Car,27.193156144689315,31.17801114789831,27.19640410269364,31.16634215889692,27.1757891402484,31.18051945595062,1.2109201637506168,Low,Online,0,3065.75,Monday,June
2064,U6303,263,198,Pizza,3,440.73,2025-06-11 20:31:00,,28.0,Tanta,Credit Card,Delivered,Bicycle,30.78486959510388,31.009048162226744,30.789472894244238,30.984871818971577,30.778325377830026,31.004518454427892,2.369664592906356,Low,Online,20,1322.19,Wednesday,June
2065,U6369,260,308,Sushi,1,45.64,2025-06-04 16:27:00,,40.0,Tanta,Credit Card,Delivered,Car,30.76857826310217,30.98942990559508,30.76985845105403,30.984000100893628,30.80513010808929,31.01059569870304,0.5388418083206786,High,Online,16,45.64,Wednesday,June
2066,U1539,707,252,Pasta,2,146.7,2025-06-04 11:58:00,,52.0,Giza,Cash,Delivered,Bicycle,30.024551127975364,31.191895682582192,30.019556441341475,31.20711212499408,30.029635567982144,31.19512286506045,1.5688049778570383,Medium,Online,11,293.4,Wednesday,June
2067,U4224,895,26,Burger,2,231.56,2025-06-14 13:43:00,,33.0,Assiut,Cash,Delivered,Bicycle,27.16895455128544,31.17166597441916,27.176558753623585,31.19449226202772,27.182239650521108,31.18125170680772,2.413975495926961,Medium,Online,13,463.12,Saturday,June
2068,U7210,51,156,Burger,1,102.02,2025-06-01 13:56:00,,25.0,Assiut,Cash,Delivered,Motorbike,27.171244833395523,31.196502558511064,27.173869073937816,31.19231739990319,27.197917060686933,31.196407480925306,0.5065386772364225,Medium,Online,13,102.02,Sunday,June
2069,U2430,348,162,Shawarma,3,149.13,2025-06-03 12:28:00,,29.0,Zagazig,Wallet,Delivered,Motorbike,30.574288254137294,31.507436652514137,30.576254446117524,31.507507709198567,30.59456410204718,31.489545266046616,0.2180829001838603,Medium,Online,12,447.39,Tuesday,June
2070,U4944,164,485,Sushi,5,175.7,2025-06-08 16:33:00,,35.0,Giza,Credit Card,Delivered,Bicycle,30.00630860259486,31.21199138152461,30.01705109488271,31.215254294153624,30.022361755983837,31.20996157566837,1.2317374325645023,High,Online,16,878.5,Sunday,June
2071,U4090,21,401,Sandwich,2,84.58,2025-06-12 22:14:00,,35.0,Alexandria,Wallet,Delivered,Car,31.210370060227543,29.920241500008053,31.1949491794596,29.91389214284414,31.196178904567255,29.906672304874128,1.813677452570736,Low,Online,22,169.16,Thursday,June
2072,U1537,555,139,Fried Chicken,5,553.4000000000001,2025-06-07 09:29:00,,43.0,Cairo,Wallet,Delivered,Motorbike,30.045175434380155,31.24566189982587,30.064095945568145,31.25037047386145,30.032528603812512,31.218460402564368,2.14598935529449,High,Online,9,2767.0000000000005,Saturday,June
2073,U6112,430,81,Burger,4,557.24,2025-06-02 23:44:00,,27.0,Cairo,Credit Card,Cancelled,Car,30.03259525096603,31.223551618397785,30.05389067666599,31.25125512575504,30.0321678815548,31.2231979468073,3.5653214300689995,Low,Online,23,2228.96,Monday,June
2074,U5708,347,468,Pasta,3,389.76,2025-06-08 13:30:00,,34.0,Giza,Wallet,Delivered,Bicycle,30.02821320312608,31.19728898857529,29.997600525238354,31.228508077774777,30.0194400482996,31.20977016733171,4.537279273491962,Medium,Online,13,1169.28,Sunday,June
2075,U9046,854,491,Burger,4,280.52,2025-06-12 01:30:00,,37.0,Tanta,Credit Card,In Transit,Motorbike,30.801683274198066,30.98340840073382,30.775054407064545,30.98112107483756,30.76832163724069,30.99941713730988,2.9603381096323207,Low,Online,1,1122.08,Thursday,June
2076,U6455,825,14,Pasta,2,104.94,2025-06-08 05:25:00,,16.0,Zagazig,Cash,Delivered,Car,30.60252313700184,31.49557276517171,30.58059362938282,31.48329596030768,30.571794263062387,31.500009882011334,2.7012840936170046,Low,Online,5,209.88,Sunday,June
2077,U9819,425,469,Salad,2,166.28,2025-06-15 16:58:00,,23.0,Alexandria,Cash,Delivered,Motorbike,31.18965184845526,29.90965565934037,31.21483597330797,29.92718291143441,31.182215901214644,29.912680762257235,3.2537327228310184,High,Online,16,332.56,Sunday,June
2078,U8968,733,177,Sandwich,5,290.65000000000003,2025-06-05 16:23:00,,38.0,Alexandria,Wallet,Delivered,Motorbike,31.19814957376724,29.93530674725536,31.18108066147255,29.927631954843424,31.18421709304102,29.908215534483094,2.0289385869105487,High,Online,16,1453.2500000000002,Thursday,June
2079,U9052,903,308,Pasta,3,281.58,2025-06-15 10:24:00,,39.0,Giza,Wallet,Delivered,Motorbike,30.032499586245635,31.189397162360663,30.031142793716324,31.207624014902528,30.008548252636757,31.189261734967086,1.76450171059716,Medium,Online,10,844.74,Sunday,June
2080,U7408,344,340,Burger,4,145.88,2025-06-12 17:03:00,,35.0,Giza,Cash,Delivered,Car,30.0239804990524,31.20786580639539,30.004433691431664,31.19296191529584,30.019525003518428,31.189064234349186,2.600462841649961,High,Online,17,583.52,Thursday,June
2081,U7913,990,421,Fried Chicken,1,30.15,2025-06-02 14:56:00,,28.0,Assiut,Credit Card,Cancelled,Bicycle,27.161986696849024,31.19292620392737,27.18891676806424,31.185013173032203,27.188180885823204,31.180786612659706,3.085340765914422,Medium,Online,14,30.15,Monday,June
2082,U1390,328,88,Burger,1,57.91,2025-06-03 09:42:00,,23.0,Assiut,Credit Card,Delivered,Bicycle,27.16350818365042,31.19996429988354,27.171800526813072,31.169708783071798,27.180166033584666,31.18543279715842,3.1361639433230075,High,Online,9,57.91,Tuesday,June
2083,U2088,687,16,Sandwich,5,733.9499999999999,2025-06-07 11:48:00,,37.0,Alexandria,Wallet,Delivered,Bicycle,31.198657255072494,29.937341718147056,31.185693813742542,29.93551133246069,31.187716935054222,29.921418938295425,1.4478418070500585,Medium,Online,11,3669.7499999999995,Saturday,June
2084,U7750,318,495,Salad,2,236.68,2025-06-10 04:38:00,,22.0,Assiut,Credit Card,Delivered,Car,27.197268808234465,31.166471910518847,27.17259344949549,31.17446865111962,27.19958776665824,31.19122329221197,2.846700837946657,Low,Online,4,473.36,Tuesday,June
2085,U2014,482,325,Burger,4,552.64,2025-06-09 23:09:00,,24.0,Tanta,Cash,Delivered,Car,30.78804807191811,30.986003325023734,30.766992633637813,30.9924690368603,30.76946163916849,31.001358837244386,2.414984303195042,Low,Online,23,2210.56,Monday,June
2086,U2417,742,256,Shawarma,4,339.88,2025-06-11 11:15:00,,52.0,Zagazig,Wallet,Delivered,Car,30.587612500321374,31.521961005475514,30.59301235858789,31.48886141506645,30.576470544093077,31.50709110307404,3.230536421293259,Medium,Online,11,1359.52,Wednesday,June
2087,U8085,66,343,Pizza,5,722.8,2025-06-15 19:09:00,,30.0,Mansoura,Cash,Delivered,Car,31.022118947998266,31.374039321525142,31.04951161067373,31.388065013925534,31.052918693509703,31.39374243522548,3.3191091610814287,High,Online,19,3614.0,Sunday,June
